Recording Team,Recording Date,Audio Filename,Spectrogram Filename,Age Category,Age Cat NB,Sex,Context,Context Category,Call Type (Freq),Call Type NB,Valence,F0Mean,Q25,Q50,Q75,Fpeak,Dur,AMVar,AMRate,AMExtent,Harmonicity,WienEntrMean,DFMin,LPC1,LPC2,LPC3,LPC4,LPC5,LPC6,Type
NMBU,,NMBUNMBUTransit (372).wav,NMBUNMBUTransit (372).wav_spec.png,GrFinishing,NA,NA,Run,Run,NA,NA,Pos,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NMBU,,NMBUNMBUTransit (373).wav,NMBUNMBUTransit (373).wav_spec.png,GrFinishing,NA,NA,Run,Run,NA,NA,Pos,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NMBU,,NMBUNMBUTransit (374).wav,NMBUNMBUTransit (374).wav_spec.png,GrFinishing,NA,NA,Run,Run,NA,NA,Pos,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NMBU,,NMBUNMBUTransit (375).wav,NMBUNMBUTransit (375).wav_spec.png,GrFinishing,NA,NA,Run,Run,NA,NA,Pos,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NMBU,,NMBUNMBUTransit (376).wav,NMBUNMBUTransit (376).wav_spec.png,GrFinishing,NA,NA,Run,Run,NA,NA,Pos,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NMBU,,NMBUNMBUTransit (377).wav,NMBUNMBUTransit (377).wav_spec.png,GrFinishing,NA,NA,Run,Run,NA,NA,Pos,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NMBU,,NMBUNMBUTransit (378).wav,NMBUNMBUTransit (378).wav_spec.png,GrFinishing,NA,NA,Run,Run,NA,NA,Pos,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NMBU,,NMBUNMBUTransit (379).wav,NMBUNMBUTransit (379).wav_spec.png,GrFinishing,NA,NA,Run,Run,NA,NA,Pos,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NMBU,,NMBUNMBUTransit (380).wav,NMBUNMBUTransit (380).wav_spec.png,GrFinishing,NA,NA,Run,Run,NA,NA,Pos,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NMBU,,NMBUNMBUTransit (381).wav,NMBUNMBUTransit (381).wav_spec.png,GrFinishing,NA,NA,Run,Run,NA,NA,Pos,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NMBU,,NMBUNMBUTransit (382).wav,NMBUNMBUTransit (382).wav_spec.png,GrFinishing,NA,NA,Run,Run,NA,NA,Pos,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NMBU,,NMBUNMBUTransit (383).wav,NMBUNMBUTransit (383).wav_spec.png,GrFinishing,NA,NA,Run,Run,NA,NA,Pos,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NMBU,,NMBUNMBUTransit (384).wav,NMBUNMBUTransit (384).wav_spec.png,GrFinishing,NA,NA,Run,Run,NA,NA,Pos,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NMBU,,NMBUNMBUTransit (385).wav,NMBUNMBUTransit (385).wav_spec.png,GrFinishing,NA,NA,Run,Run,NA,NA,Pos,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NMBU,,NMBUNMBUTransit (386).wav,NMBUNMBUTransit (386).wav_spec.png,GrFinishing,NA,NA,Run,Run,NA,NA,Pos,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NMBU,,NMBUNMBUTransit (387).wav,NMBUNMBUTransit (387).wav_spec.png,GrFinishing,NA,NA,Run,Run,NA,NA,Pos,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NMBU,,NMBUNMBUTransit (388).wav,NMBUNMBUTransit (388).wav_spec.png,GrFinishing,NA,NA,Run,Run,NA,NA,Pos,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NMBU,,NMBUNMBUTransit (389).wav,NMBUNMBUTransit (389).wav_spec.png,GrFinishing,NA,NA,Run,Run,NA,NA,Pos,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NMBU,,NMBUNMBUTransit (390).wav,NMBUNMBUTransit (390).wav_spec.png,GrFinishing,NA,NA,Run,Run,NA,NA,Pos,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NMBU,,NMBUNMBUTransit (391).wav,NMBUNMBUTransit (391).wav_spec.png,GrFinishing,NA,NA,Run,Run,NA,NA,Pos,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NMBU,,NMBUNMBUTransit (392).wav,NMBUNMBUTransit (392).wav_spec.png,GrFinishing,NA,NA,Run,Run,NA,NA,Pos,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NMBU,,NMBUNMBUTransit (393).wav,NMBUNMBUTransit (393).wav_spec.png,GrFinishing,NA,NA,Run,Run,NA,NA,Pos,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NMBU,,NMBUNMBUTransit (394).wav,NMBUNMBUTransit (394).wav_spec.png,GrFinishing,NA,NA,Run,Run,NA,NA,Pos,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NMBU,,NMBUNMBUTransit (395).wav,NMBUNMBUTransit (395).wav_spec.png,GrFinishing,NA,NA,Run,Run,NA,NA,Pos,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NMBU,,NMBUNMBUTransit (396).wav,NMBUNMBUTransit (396).wav_spec.png,GrFinishing,NA,NA,Run,Run,NA,NA,Pos,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NMBU,,NMBUNMBUTransit (397).wav,NMBUNMBUTransit (397).wav_spec.png,GrFinishing,NA,NA,Run,Run,NA,NA,Pos,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NMBU,,NMBUNMBUTransit (398).wav,NMBUNMBUTransit (398).wav_spec.png,GrFinishing,NA,NA,Run,Run,NA,NA,Pos,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NMBU,,NMBUNMBUTransit (399).wav,NMBUNMBUTransit (399).wav_spec.png,GrFinishing,NA,NA,Run,Run,NA,NA,Pos,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NMBU,,NMBUNMBUTransit (400).wav,NMBUNMBUTransit (400).wav_spec.png,GrFinishing,NA,NA,Run,Run,NA,NA,Pos,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NMBU,,NMBUNMBUTransit (401).wav,NMBUNMBUTransit (401).wav_spec.png,GrFinishing,NA,NA,Run,Run,NA,NA,Pos,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NMBU,,NMBUNMBUTransit (402).wav,NMBUNMBUTransit (402).wav_spec.png,GrFinishing,NA,NA,Run,Run,NA,NA,Pos,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NMBU,,NMBUNMBUTransit (403).wav,NMBUNMBUTransit (403).wav_spec.png,GrFinishing,NA,NA,Run,Run,NA,NA,Pos,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NMBU,,NMBUNMBUTransit (404).wav,NMBUNMBUTransit (404).wav_spec.png,GrFinishing,NA,NA,Run,Run,NA,NA,Pos,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NMBU,,NMBUNMBUTransit (405).wav,NMBUNMBUTransit (405).wav_spec.png,GrFinishing,NA,NA,Run,Run,NA,NA,Pos,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NMBU,,NMBUNMBUTransit (406).wav,NMBUNMBUTransit (406).wav_spec.png,GrFinishing,NA,NA,Run,Run,NA,NA,Pos,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NMBU,,NMBUNMBUTransit (407).wav,NMBUNMBUTransit (407).wav_spec.png,GrFinishing,NA,NA,Run,Run,NA,NA,Pos,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NMBU,,NMBUNMBUTransit (408).wav,NMBUNMBUTransit (408).wav_spec.png,GrFinishing,NA,NA,Run,Run,NA,NA,Pos,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NMBU,,NMBUNMBUTransit (409).wav,NMBUNMBUTransit (409).wav_spec.png,GrFinishing,NA,NA,Run,Run,NA,NA,Pos,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NMBU,,NMBUNMBUTransit (410).wav,NMBUNMBUTransit (410).wav_spec.png,GrFinishing,NA,NA,Run,Run,NA,NA,Pos,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NMBU,,NMBUNMBUTransit (411).wav,NMBUNMBUTransit (411).wav_spec.png,GrFinishing,NA,NA,Run,Run,NA,NA,Pos,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NMBU,,NMBUNMBUTransit (412).wav,NMBUNMBUTransit (412).wav_spec.png,GrFinishing,NA,NA,Run,Run,NA,NA,Pos,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NMBU,,NMBUNMBUTransit (413).wav,NMBUNMBUTransit (413).wav_spec.png,GrFinishing,NA,NA,Run,Run,NA,NA,Pos,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NMBU,,NMBUNMBUTransit (414).wav,NMBUNMBUTransit (414).wav_spec.png,GrFinishing,NA,NA,Run,Run,NA,NA,Pos,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NMBU,,NMBUNMBUTransit (415).wav,NMBUNMBUTransit (415).wav_spec.png,GrFinishing,NA,NA,Run,Run,NA,NA,Pos,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NMBU,,NMBUNMBUTransit (416).wav,NMBUNMBUTransit (416).wav_spec.png,GrFinishing,NA,NA,Run,Run,NA,NA,Pos,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NMBU,,NMBUNMBUTransit (417).wav,NMBUNMBUTransit (417).wav_spec.png,GrFinishing,NA,NA,Run,Run,NA,NA,Pos,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NMBU,,NMBUNMBUTransit (418).wav,NMBUNMBUTransit (418).wav_spec.png,GrFinishing,NA,NA,Run,Run,NA,NA,Pos,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NMBU,,NMBUNMBUTransit (419).wav,NMBUNMBUTransit (419).wav_spec.png,GrFinishing,NA,NA,Run,Run,NA,NA,Pos,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NMBU,,NMBUNMBUTransit (420).wav,NMBUNMBUTransit (420).wav_spec.png,GrFinishing,NA,NA,Run,Run,NA,NA,Pos,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NMBU,,NMBUNMBUTransit (421).wav,NMBUNMBUTransit (421).wav_spec.png,GrFinishing,NA,NA,Run,Run,NA,NA,Pos,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NMBU,,NMBUNMBUTransit (422).wav,NMBUNMBUTransit (422).wav_spec.png,GrFinishing,NA,NA,Run,Run,NA,NA,Pos,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NMBU,,NMBUNMBUTransit (423).wav,NMBUNMBUTransit (423).wav_spec.png,GrFinishing,NA,NA,Run,Run,NA,NA,Pos,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NMBU,,NMBUNMBUTransit (424).wav,NMBUNMBUTransit (424).wav_spec.png,GrFinishing,NA,NA,Run,Run,NA,NA,Pos,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NMBU,,NMBUNMBUTransit (425).wav,NMBUNMBUTransit (425).wav_spec.png,GrFinishing,NA,NA,Run,Run,NA,NA,Pos,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NMBU,,NMBUNMBUTransit (426).wav,NMBUNMBUTransit (426).wav_spec.png,GrFinishing,NA,NA,Run,Run,NA,NA,Pos,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NMBU,,NMBUNMBUTransit (427).wav,NMBUNMBUTransit (427).wav_spec.png,GrFinishing,NA,NA,Run,Run,NA,NA,Pos,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NMBU,,NMBUNMBUTransit (428).wav,NMBUNMBUTransit (428).wav_spec.png,GrFinishing,NA,NA,Run,Run,NA,NA,Pos,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NMBU,,NMBUNMBUTransit (429).wav,NMBUNMBUTransit (429).wav_spec.png,GrFinishing,NA,NA,Run,Run,NA,NA,Pos,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NMBU,,NMBUNMBUTransit (430).wav,NMBUNMBUTransit (430).wav_spec.png,GrFinishing,NA,NA,Run,Run,NA,NA,Pos,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NMBU,,NMBUNMBUTransit (431).wav,NMBUNMBUTransit (431).wav_spec.png,GrFinishing,NA,NA,Run,Run,NA,NA,Pos,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NMBU,,NMBUNMBUTransit (432).wav,NMBUNMBUTransit (432).wav_spec.png,GrFinishing,NA,NA,Run,Run,NA,NA,Pos,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NMBU,,NMBUNMBUTransit (433).wav,NMBUNMBUTransit (433).wav_spec.png,GrFinishing,NA,NA,Run,Run,NA,NA,Pos,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NMBU,,NMBUNMBUTransit (434).wav,NMBUNMBUTransit (434).wav_spec.png,GrFinishing,NA,NA,Run,Run,NA,NA,Pos,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NMBU,,NMBUNMBUTransit (435).wav,NMBUNMBUTransit (435).wav_spec.png,GrFinishing,NA,NA,Run,Run,NA,NA,Pos,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NMBU,,NMBUNMBUTransit (436).wav,NMBUNMBUTransit (436).wav_spec.png,GrFinishing,NA,NA,Run,Run,NA,NA,Pos,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NMBU,,NMBUNMBUTransit (437).wav,NMBUNMBUTransit (437).wav_spec.png,GrFinishing,NA,NA,Run,Run,NA,NA,Pos,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NMBU,,NMBUNMBUTransit (438).wav,NMBUNMBUTransit (438).wav_spec.png,GrFinishing,NA,NA,Run,Run,NA,NA,Pos,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NMBU,,NMBUNMBUTransit (439).wav,NMBUNMBUTransit (439).wav_spec.png,GrFinishing,NA,NA,Run,Run,NA,NA,Pos,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NMBU,,NMBUNMBUTransit (440).wav,NMBUNMBUTransit (440).wav_spec.png,GrFinishing,NA,NA,Run,Run,NA,NA,Pos,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NMBU,,NMBUNMBUTransit (441).wav,NMBUNMBUTransit (441).wav_spec.png,GrFinishing,NA,NA,Run,Run,NA,NA,Pos,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NMBU,,NMBUNMBUTransit (442).wav,NMBUNMBUTransit (442).wav_spec.png,GrFinishing,NA,NA,Run,Run,NA,NA,Pos,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NMBU,,NMBUNMBUTransit (443).wav,NMBUNMBUTransit (443).wav_spec.png,GrFinishing,NA,NA,Run,Run,NA,NA,Pos,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NMBU,,NMBUNMBUTransit (444).wav,NMBUNMBUTransit (444).wav_spec.png,GrFinishing,NA,NA,Run,Run,NA,NA,Pos,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NMBU,,NMBUNMBUTransit (445).wav,NMBUNMBUTransit (445).wav_spec.png,GrFinishing,NA,NA,Run,Run,NA,NA,Pos,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NMBU,,NMBUNMBUTransit (446).wav,NMBUNMBUTransit (446).wav_spec.png,GrFinishing,NA,NA,Run,Run,NA,NA,Pos,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NMBU,,NMBUNMBUTransit (447).wav,NMBUNMBUTransit (447).wav_spec.png,GrFinishing,NA,NA,Run,Run,NA,NA,Pos,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NMBU,,NMBUNMBUTransit (448).wav,NMBUNMBUTransit (448).wav_spec.png,GrFinishing,NA,NA,Run,Run,NA,NA,Pos,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NMBU,,NMBUNMBUTransit (449).wav,NMBUNMBUTransit (449).wav_spec.png,GrFinishing,NA,NA,Run,Run,NA,NA,Pos,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NMBU,,NMBUNMBUTransit (450).wav,NMBUNMBUTransit (450).wav_spec.png,GrFinishing,NA,NA,Run,Run,NA,NA,Pos,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NMBU,,NMBUNMBUTransit (451).wav,NMBUNMBUTransit (451).wav_spec.png,GrFinishing,NA,NA,Run,Run,NA,NA,Pos,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NMBU,,NMBUNMBUTransit (452).wav,NMBUNMBUTransit (452).wav_spec.png,GrFinishing,NA,NA,Run,Run,NA,NA,Pos,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NMBU,,NMBUNMBUTransit (453).wav,NMBUNMBUTransit (453).wav_spec.png,GrFinishing,NA,NA,Run,Run,NA,NA,Pos,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NMBU,,NMBUNMBUTransit (454).wav,NMBUNMBUTransit (454).wav_spec.png,GrFinishing,NA,NA,Run,Run,NA,NA,Pos,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NMBU,,NMBUNMBUTransit (455).wav,NMBUNMBUTransit (455).wav_spec.png,GrFinishing,NA,NA,Run,Run,NA,NA,Pos,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NMBU,,NMBUNMBUTransit (456).wav,NMBUNMBUTransit (456).wav_spec.png,GrFinishing,NA,NA,Run,Run,NA,NA,Pos,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NMBU,,NMBUNMBUTransit (457).wav,NMBUNMBUTransit (457).wav_spec.png,GrFinishing,NA,NA,Run,Run,NA,NA,Pos,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NMBU,,NMBUNMBUTransit (458).wav,NMBUNMBUTransit (458).wav_spec.png,GrFinishing,NA,NA,Run,Run,NA,NA,Pos,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NMBU,,NMBUNMBUTransit (459).wav,NMBUNMBUTransit (459).wav_spec.png,GrFinishing,NA,NA,Run,Run,NA,NA,Pos,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NMBU,,NMBUNMBUTransit (460).wav,NMBUNMBUTransit (460).wav_spec.png,GrFinishing,NA,NA,Run,Run,NA,NA,Pos,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NMBU,,NMBUNMBUTransit (461).wav,NMBUNMBUTransit (461).wav_spec.png,GrFinishing,NA,NA,Run,Run,NA,NA,Pos,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NMBU,,NMBUNMBUTransit (462).wav,NMBUNMBUTransit (462).wav_spec.png,GrFinishing,NA,NA,Run,Run,NA,NA,Pos,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NMBU,,NMBUNMBUTransit (463).wav,NMBUNMBUTransit (463).wav_spec.png,GrFinishing,NA,NA,Run,Run,NA,NA,Pos,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NMBU,,NMBUNMBUTransit (464).wav,NMBUNMBUTransit (464).wav_spec.png,GrFinishing,NA,NA,Run,Run,NA,NA,Pos,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NMBU,,NMBUNMBUTransit (465).wav,NMBUNMBUTransit (465).wav_spec.png,GrFinishing,NA,NA,Run,Run,NA,NA,Pos,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NMBU,,NMBUNMBUTransit (466).wav,NMBUNMBUTransit (466).wav_spec.png,GrFinishing,NA,NA,Run,Run,NA,NA,Pos,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NMBU,,NMBUNMBUTransit (467).wav,NMBUNMBUTransit (467).wav_spec.png,GrFinishing,NA,NA,Run,Run,NA,NA,Pos,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NMBU,,NMBUNMBUTransit (468).wav,NMBUNMBUTransit (468).wav_spec.png,GrFinishing,NA,NA,Run,Run,NA,NA,Pos,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NMBU,,NMBUNMBUTransit (469).wav,NMBUNMBUTransit (469).wav_spec.png,GrFinishing,NA,NA,Run,Run,NA,NA,Pos,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NMBU,,NMBUNMBUTransit (470).wav,NMBUNMBUTransit (470).wav_spec.png,GrFinishing,NA,NA,Run,Run,NA,NA,Pos,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NMBU,,NMBUNMBUTransit (471).wav,NMBUNMBUTransit (471).wav_spec.png,GrFinishing,NA,NA,Run,Run,NA,NA,Pos,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NMBU,,NMBUNMBUTransit (472).wav,NMBUNMBUTransit (472).wav_spec.png,GrFinishing,NA,NA,Run,Run,NA,NA,Pos,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NMBU,,NMBUNMBUTransit (473).wav,NMBUNMBUTransit (473).wav_spec.png,GrFinishing,NA,NA,Run,Run,NA,NA,Pos,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NMBU,,NMBUNMBUTransit (474).wav,NMBUNMBUTransit (474).wav_spec.png,GrFinishing,NA,NA,Run,Run,NA,NA,Pos,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NMBU,,NMBUNMBUTransit (475).wav,NMBUNMBUTransit (475).wav_spec.png,GrFinishing,NA,NA,Run,Run,NA,NA,Pos,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NMBU,,NMBUNMBUTransit (476).wav,NMBUNMBUTransit (476).wav_spec.png,GrFinishing,NA,NA,Run,Run,NA,NA,Pos,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
